ID,SKU,name,description,current_price,current_stock,status,creation_date,last_update
4583,PROD-4583,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Azul)",1164.67,75,1,2026-09-21 20:41:01,2026-09-21 21:34:01
4584,PROD-4584,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla L, Color Azul)",2270.41,20,1,2026-09-20 01:15:02,2026-09-20 01:53:02
4585,PROD-4585,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla L, Color Verde)",1656.38,56,1,2026-09-22 10:55:41,2026-09-22 11:46:41
4586,PROD-4586,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,33377.56,10,1,2026-09-20 12:43:33,2026-09-20 12:49:33
4587,PROD-4587,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4873.14,17,1,2026-09-17 13:43:30,2026-09-17 15:15:30
4588,PROD-4588,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,19288.59,27,1,2026-09-20 01:45:56,2026-09-20 02:27:56
4589,PROD-4589,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,25474.46,35,1,2026-09-22 07:04:47,2026-09-22 07:34:47
4590,PROD-4590,iPhone 16 Pro 1TB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Azul,24906.71,35,1,2026-09-18 03:07:29,2026-09-18 04:22:29
4591,PROD-4591,Smartphone Redmi Note 13 Pro 512GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Gris,19936.46,48,1,2026-09-18 09:44:29,2026-09-18 09:45:29
4592,PROD-4592,MacBook Air 15 M2 128GB,Laptop ultra delgada y liviana con gran autonomía - Color Blanco,34364.74,23,1,2026-09-19 12:26:20,2026-09-19 13:07:20
4593,PROD-4593,Tablet Galaxy Tab S9 512GB,"Tableta de alto rendimiento para diseño, trabajo y entretenimiento - Color Rojo",35735.61,37,1,2026-09-21 23:45:54,2026-09-22 01:17:54
4594,PROD-4594,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,33103.29,18,1,2026-09-20 22:04:57,2026-09-20 23:52:57
4595,PROD-4595,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla M, Color Rojo)",1446.50,27,1,2026-09-19 08:29:00,2026-09-19 09:17:00
4596,PROD-4596,Smartphone Xiaomi 14 Ultra 128GB,Smartphone de gama alta enfocado en fotografía profesional Leica - Color Blanco,28840.86,23,1,2026-09-18 23:34:53,2026-09-19 00:41:53
4597,PROD-4597,Smartphone Galaxy S26 Ultra 128GB,Smartphone de alta gama con cámara de 200MP y pantalla Dynamic AMOLED - Color Rojo,3321.11,19,1,2026-09-19 08:55:21,2026-09-19 09:15:21
4598,PROD-4598,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7892.96,39,1,2026-09-21 16:05:06,2026-09-21 17:36:06
4599,PROD-4599,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Gris)",2479.29,62,1,2026-09-22 01:15:12,2026-09-22 02:04:12
4600,PROD-4600,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,18126.84,17,1,2026-09-19 15:40:25,2026-09-19 15:52:25
4601,PROD-4601,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,1504.07,17,1,2026-09-20 05:14:04,2026-09-20 06:53:04
4602,PROD-4602,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Negro)",706.76,41,1,2026-09-17 16:47:51,2026-09-17 17:03:51
4603,PROD-4603,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,13715.95,34,1,2026-09-20 05:07:39,2026-09-20 06:56:39
4604,PROD-4604,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,3297.84,28,1,2026-09-20 14:53:32,2026-09-20 16:05:32
4605,PROD-4605,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,1177.40,41,1,2026-09-21 06:58:01,2026-09-21 07:19:01
4606,PROD-4606,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,927.82,33,1,2026-09-20 02:10:42,2026-09-20 02:15:42
4607,PROD-4607,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,2053.08,16,1,2026-09-20 10:23:52,2026-09-20 11:30:52
4608,PROD-4608,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4092.95,47,1,2026-09-17 16:15:26,2026-09-17 17:29:26
4609,PROD-4609,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3563.76,28,1,2026-09-18 07:49:27,2026-09-18 08:49:27
4610,PROD-4610,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla L, Color Gris)",1001.30,11,1,2026-09-18 08:26:16,2026-09-18 08:46:16
4611,PROD-4611,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Gris)",1503.89,60,1,2026-09-18 15:13:51,2026-09-18 16:45:51
4612,PROD-4612,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,8832.04,9,1,2026-09-19 07:04:40,2026-09-19 07:50:40
4613,PROD-4613,iPhone 16 Pro 128GB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Rojo,1620.60,14,1,2026-09-19 18:44:12,2026-09-19 20:10:12
4614,PROD-4614,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla S, Color Gris)",2044.17,87,1,2026-09-22 02:21:56,2026-09-22 02:52:56
4615,PROD-4615,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3312.58,9,1,2026-09-19 01:45:38,2026-09-19 02:43:38
4616,PROD-4616,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,30082.59,12,1,2026-09-18 02:12:10,2026-09-18 03:56:10
4617,PROD-4617,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,2796.50,32,1,2026-09-21 11:09:11,2026-09-21 12:35:11
4618,PROD-4618,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,5919.74,34,1,2026-09-20 20:56:32,2026-09-20 22:06:32
4619,PROD-4619,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,881.77,10,1,2026-09-18 19:27:43,2026-09-18 20:00:43
4620,PROD-4620,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,7529.15,9,1,2026-09-20 14:27:25,2026-09-20 14:40:25
4621,PROD-4621,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,4176.69,5,1,2026-09-19 13:08:11,2026-09-19 15:05:11
4622,PROD-4622,iPhone 16 512GB,Smartphone con pantalla Super Retina XDR y excelente duración de batería - Color Verde,4612.47,42,1,2026-09-21 12:43:02,2026-09-21 12:43:02
4623,PROD-4623,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla S, Color Rojo)",1126.49,10,1,2026-09-20 22:44:14,2026-09-21 00:19:14
4624,PROD-4624,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Negro)",986.21,74,1,2026-09-20 06:10:15,2026-09-20 07:17:15
4625,PROD-4625,Smartphone Galaxy S26 Ultra 256GB,Smartphone de alta gama con cámara de 200MP y pantalla Dynamic AMOLED - Color Negro,9825.00,27,1,2026-09-22 02:28:00,2026-09-22 04:24:00
4626,PROD-4626,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla XL, Color Blanco)",2384.69,29,1,2026-09-20 06:01:06,2026-09-20 06:42:06
4627,PROD-4627,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,6408.25,37,1,2026-09-21 21:02:13,2026-09-21 21:36:13
4628,PROD-4628,MacBook Pro 16 M3 1TB,Computadora portátil profesional para edición de video y desarrollo - Color Gris,9668.63,45,1,2026-09-20 23:55:01,2026-09-21 01:13:01
4629,PROD-4629,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4992.44,22,1,2026-09-18 23:19:10,2026-09-19 00:36:10
4630,PROD-4630,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,27046.69,44,1,2026-09-19 05:26:09,2026-09-19 05:37:09
4631,PROD-4631,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,3013.70,29,1,2026-09-17 13:49:18,2026-09-17 14:17:18
4632,PROD-4632,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,12946.05,9,1,2026-09-21 17:42:48,2026-09-21 19:04:48
4633,PROD-4633,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,4115.72,33,1,2026-09-18 22:31:08,2026-09-18 22:42:08
4634,PROD-4634,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,603.39,42,1,2026-09-21 03:06:42,2026-09-21 03:57:42
4635,PROD-4635,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,3493.23,14,1,2026-09-18 11:29:44,2026-09-18 12:10:44
4636,PROD-4636,Smartphone Redmi Note 13 Pro 1TB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Gris,1256.80,22,1,2026-09-20 03:33:19,2026-09-20 04:10:19
4637,PROD-4637,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4955.80,43,1,2026-09-19 18:29:27,2026-09-19 20:08:27
4638,PROD-4638,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4327.41,37,1,2026-09-17 13:07:19,2026-09-17 15:01:19
4639,PROD-4639,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,6541.74,9,1,2026-09-17 19:09:26,2026-09-17 21:06:26
4640,PROD-4640,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla S, Color Azul)",1395.52,38,1,2026-09-21 10:34:48,2026-09-21 11:35:48
4641,PROD-4641,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Blanco)",2104.13,14,1,2026-09-20 04:02:30,2026-09-20 05:09:30
4642,PROD-4642,Smartphone Galaxy S26+ 1TB,Teléfono inteligente con procesador de última generación y batería de larga duración - Color Negro,20867.57,32,1,2026-09-17 18:56:27,2026-09-17 19:00:27
4643,PROD-4643,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla M, Color Negro)",926.31,47,1,2026-09-17 23:54:04,2026-09-18 01:54:04
4644,PROD-4644,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla XL, Color Azul)",950.53,39,1,2026-09-18 21:19:59,2026-09-18 22:44:59
4645,PROD-4645,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7885.44,29,1,2026-09-19 17:49:44,2026-09-19 19:49:44
4646,PROD-4646,iPhone 16 Pro 1TB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Verde,1441.24,18,1,2026-09-21 21:13:08,2026-09-21 21:42:08
4647,PROD-4647,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla S, Color Gris)",1676.96,84,1,2026-09-21 00:21:05,2026-09-21 00:44:05
4648,PROD-4648,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla L, Color Blanco)",1896.58,24,1,2026-09-21 23:05:02,2026-09-22 00:23:02
4649,PROD-4649,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Negro)",2488.07,37,1,2026-09-20 22:04:03,2026-09-20 23:55:03
4650,PROD-4650,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla L, Color Rojo)",1414.92,29,1,2026-09-18 15:54:47,2026-09-18 17:35:47
4651,PROD-4651,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,6919.45,50,1,2026-09-18 22:50:04,2026-09-19 00:36:04
4652,PROD-4652,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,5407.28,32,1,2026-09-20 19:57:12,2026-09-20 20:55:12
4653,PROD-4653,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,5729.84,23,1,2026-09-19 03:11:09,2026-09-19 04:24:09
4654,PROD-4654,Monitor Odyssey G9,Monitor curvo ultrawide diseñado para gaming profesional,33068.09,29,1,2026-09-20 03:29:00,2026-09-20 05:28:00
4655,PROD-4655,Smartphone Redmi Note 13 Pro 512GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Gris,20352.13,11,1,2026-09-20 08:55:34,2026-09-20 10:46:34
4656,PROD-4656,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,22067.14,12,1,2026-09-21 19:47:33,2026-09-21 20:02:33
4657,PROD-4657,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla S, Color Azul)",1849.59,85,1,2026-09-20 20:31:08,2026-09-20 21:49:08
4658,PROD-4658,Cámara Alpha 7 IV,Cámara mirrorless profesional de fotograma completo para foto y video,14456.64,30,1,2026-09-18 17:44:27,2026-09-18 19:28:27
4659,PROD-4659,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,1172.34,26,1,2026-09-21 11:51:31,2026-09-21 13:11:31
4660,PROD-4660,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4093.58,22,1,2026-09-21 02:38:12,2026-09-21 04:09:12
4661,PROD-4661,Barra de Sonido HT-A7000,Sistema de audio para cine en casa con soporte Dolby Atmos,5197.37,49,1,2026-09-18 01:47:01,2026-09-18 03:19:01
4662,PROD-4662,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7648.61,45,1,2026-09-18 09:20:10,2026-09-18 10:06:10
4663,PROD-4663,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla L, Color Negro)",1685.45,32,1,2026-09-19 20:04:20,2026-09-19 20:10:20
4664,PROD-4664,Smartphone Galaxy S26+ 128GB,Teléfono inteligente con procesador de última generación y batería de larga duración - Color Verde,27860.49,8,1,2026-09-17 23:28:08,2026-09-18 01:12:08
4665,PROD-4665,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla XL, Color Negro)",2169.09,68,1,2026-09-18 15:23:46,2026-09-18 16:34:46
4666,PROD-4666,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Blanco)",2387.25,39,1,2026-09-17 11:31:59,2026-09-17 11:37:59
4667,PROD-4667,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,6204.74,41,1,2026-09-19 07:28:42,2026-09-19 08:53:42
4668,PROD-4668,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla S, Color Verde)",1826.19,100,1,2026-09-22 10:46:00,2026-09-22 11:57:00
4669,PROD-4669,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla M, Color Verde)",2354.16,19,1,2026-09-17 20:17:38,2026-09-17 20:50:38
4670,PROD-4670,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4152.81,37,1,2026-09-21 06:49:50,2026-09-21 07:20:50
4671,PROD-4671,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7767.65,54,1,2026-09-20 00:22:38,2026-09-20 00:30:38
4672,PROD-4672,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7907.48,57,1,2026-09-20 16:35:20,2026-09-20 17:45:20
4673,PROD-4673,iPhone 16 Pro Max 1TB,Smartphone insignia de Apple con acabado en titanio y cámara profesional - Color Blanco,27148.18,38,1,2026-09-21 21:16:07,2026-09-21 22:06:07
4674,PROD-4674,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Negro)",1721.86,90,1,2026-09-21 19:53:32,2026-09-21 20:21:32
4675,PROD-4675,MacBook Pro 16 M3 1TB,Computadora portátil profesional para edición de video y desarrollo - Color Gris,27642.49,49,1,2026-09-21 06:47:10,2026-09-21 07:42:10
4676,PROD-4676,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,4251.25,28,1,2026-09-21 06:28:41,2026-09-21 07:46:41
4677,PROD-4677,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,6841.89,35,1,2026-09-19 03:14:57,2026-09-19 03:15:57
4678,PROD-4678,MacBook Pro 16 M3 128GB,Computadora portátil profesional para edición de video y desarrollo - Color Verde,20790.56,19,1,2026-09-21 11:16:17,2026-09-21 11:38:17
4679,PROD-4679,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla XL, Color Azul)",2309.75,32,1,2026-09-19 18:46:36,2026-09-19 20:39:36
4680,PROD-4680,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,4832.12,46,1,2026-09-21 06:19:26,2026-09-21 07:31:26
4681,PROD-4681,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla L, Color Blanco)",2300.04,63,1,2026-09-22 02:16:30,2026-09-22 02:48:30
4682,PROD-4682,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla L, Color Blanco)",2073.08,90,1,2026-09-20 01:51:53,2026-09-20 03:29:53
4683,PROD-4683,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7028.02,15,1,2026-09-17 22:11:26,2026-09-17 22:50:26
4684,PROD-4684,iPhone 16 Pro Max 1TB,Smartphone insignia de Apple con acabado en titanio y cámara profesional - Color Gris,1362.94,50,1,2026-09-20 15:02:59,2026-09-20 15:05:59
4685,PROD-4685,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Negro)",2157.96,50,1,2026-09-21 17:39:49,2026-09-21 18:23:49
4686,PROD-4686,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,7314.83,52,1,2026-09-18 11:39:50,2026-09-18 13:18:50
4687,PROD-4687,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Blanco)",2332.93,83,1,2026-09-18 01:37:30,2026-09-18 03:05:30
4688,PROD-4688,Smartphone Galaxy Z Flip 6 1TB,Teléfono plegable compacto con pantalla exterior funcional - Color Blanco,17112.65,12,1,2026-09-19 23:25:32,2026-09-19 23:47:32
4689,PROD-4689,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5908.83,21,1,2026-09-18 08:35:04,2026-09-18 08:59:04
4690,PROD-4690,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Rojo)",2062.05,32,1,2026-09-21 06:00:50,2026-09-21 06:40:50
4691,PROD-4691,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Azul)",2004.56,68,1,2026-09-22 07:22:43,2026-09-22 08:35:43
4692,PROD-4692,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,35174.48,42,1,2026-09-19 09:21:21,2026-09-19 10:58:21
4693,PROD-4693,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla L, Color Verde)",1320.59,97,1,2026-09-17 23:47:08,2026-09-17 23:56:08
4694,PROD-4694,Smartphone Xiaomi 14 Ultra 1TB,Smartphone de gama alta enfocado en fotografía profesional Leica - Color Azul,920.66,50,1,2026-09-20 16:12:36,2026-09-20 17:06:36
4695,PROD-4695,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,34503.38,34,1,2026-09-20 02:08:21,2026-09-20 02:21:21
4696,PROD-4696,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,34156.65,23,1,2026-09-21 21:42:45,2026-09-21 23:30:45
4697,PROD-4697,MacBook Pro 16 M3 128GB,Computadora portátil profesional para edición de video y desarrollo - Color Negro,19777.94,28,1,2026-09-19 21:18:33,2026-09-19 21:49:33
4698,PROD-4698,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,5688.43,15,1,2026-09-21 06:51:25,2026-09-21 07:23:25
4699,PROD-4699,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,3944.17,18,1,2026-09-22 07:46:27,2026-09-22 08:00:27
4700,PROD-4700,Robot Aspiradora X10+,Aspiradora robótica con estación de vaciado automático y mapeo láser,19129.12,10,1,2026-09-18 12:22:21,2026-09-18 13:43:21
4701,PROD-4701,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla L, Color Gris)",1521.25,29,1,2026-09-18 14:08:19,2026-09-18 14:08:19
4702,PROD-4702,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla S, Color Rojo)",1315.76,12,1,2026-09-20 19:31:02,2026-09-20 20:08:02
4703,PROD-4703,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,9495.14,48,1,2026-09-17 21:27:28,2026-09-17 22:22:28
4704,PROD-4704,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,5059.35,35,1,2026-09-22 02:20:11,2026-09-22 04:13:11
4705,PROD-4705,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,2850.90,44,1,2026-09-21 21:52:14,2026-09-21 23:25:14
4706,PROD-4706,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla S, Color Verde)",1875.16,12,1,2026-09-19 16:17:10,2026-09-19 18:10:10
4707,PROD-4707,Audífonos Galaxy Buds3 Pro,Audífonos inalámbricos con cancelación activa de ruido inteligente,4576.23,24,1,2026-09-21 15:38:50,2026-09-21 16:46:50
4708,PROD-4708,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla M, Color Azul)",2235.79,36,1,2026-09-21 15:51:28,2026-09-21 15:57:28
4709,PROD-4709,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,881.10,33,1,2026-09-18 06:57:57,2026-09-18 07:13:57
4710,PROD-4710,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,5950.70,46,1,2026-09-20 16:23:27,2026-09-20 16:52:27
4711,PROD-4711,MacBook Air 15 M2 256GB,Laptop ultra delgada y liviana con gran autonomía - Color Verde,10250.36,34,1,2026-09-19 11:32:50,2026-09-19 13:15:50
4712,PROD-4712,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,35311.69,41,1,2026-09-18 07:58:17,2026-09-18 09:46:17
4713,PROD-4713,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,1250.11,34,1,2026-09-21 18:40:50,2026-09-21 19:30:50
4714,PROD-4714,Smart TV 65 Neo QLED,Televisor inteligente 4K con tecnología de puntos cuánticos y alto contraste,30328.30,32,1,2026-09-21 04:31:04,2026-09-21 05:20:04
4715,PROD-4715,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,470.30,21,1,2026-09-17 11:33:59,2026-09-17 12:05:59
4716,PROD-4716,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla S, Color Negro)",1187.50,65,1,2026-09-19 20:17:44,2026-09-19 20:50:44
4717,PROD-4717,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,632.77,42,1,2026-09-19 05:12:44,2026-09-19 05:49:44
4718,PROD-4718,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,1158.88,54,1,2026-09-21 10:52:41,2026-09-21 11:04:41
4719,PROD-4719,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla M, Color Rojo)",2382.55,98,1,2026-09-18 12:06:33,2026-09-18 13:12:33
4720,PROD-4720,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,10997.99,12,1,2026-09-19 15:35:30,2026-09-19 15:35:30
4721,PROD-4721,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Negro)",1921.24,34,1,2026-09-18 05:08:58,2026-09-18 05:50:58
4722,PROD-4722,Cámara Alpha 7 IV,Cámara mirrorless profesional de fotograma completo para foto y video,6172.80,20,1,2026-09-21 16:45:56,2026-09-21 17:05:56
4723,PROD-4723,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,12015.39,40,1,2026-09-18 15:28:50,2026-09-18 16:26:50
4724,PROD-4724,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2186.09,25,1,2026-09-21 23:09:09,2026-09-21 23:16:09
4725,PROD-4725,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7962.44,19,1,2026-09-19 12:51:12,2026-09-19 14:26:12
4726,PROD-4726,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,3167.41,57,1,2026-09-18 02:52:07,2026-09-18 03:03:07
4727,PROD-4727,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,29506.03,25,1,2026-09-20 13:07:41,2026-09-20 14:34:41
4728,PROD-4728,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Verde)",1518.09,78,1,2026-09-18 13:09:34,2026-09-18 14:00:34
4729,PROD-4729,iPhone 16 Pro 1TB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Gris,19369.11,6,1,2026-09-18 22:00:46,2026-09-18 22:02:46
4730,PROD-4730,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Verde)",1982.35,70,1,2026-09-18 04:30:12,2026-09-18 06:17:12
4731,PROD-4731,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6474.47,27,1,2026-09-18 06:28:17,2026-09-18 06:50:17
4732,PROD-4732,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,7675.32,29,1,2026-09-21 16:09:25,2026-09-21 17:47:25
4733,PROD-4733,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla L, Color Rojo)",2240.46,15,1,2026-09-19 10:49:57,2026-09-19 12:23:57
4734,PROD-4734,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Gris)",1306.57,86,1,2026-09-21 03:47:49,2026-09-21 05:36:49
4735,PROD-4735,Smartphone Galaxy Z Fold 6 1TB,Teléfono plegable con pantalla gigante para productividad y multitarea - Color Rojo,28810.57,19,1,2026-09-17 14:01:32,2026-09-17 15:31:32
