ID,SKU,name,description,current_price,current_stock,status,creation_date,last_update
4359,PROD-4359,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,16141.29,43,1,2026-09-20 03:15:44,2026-09-20 03:45:44
4360,PROD-4360,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,4699.51,21,1,2026-09-19 16:13:20,2026-09-19 17:47:20
4361,PROD-4361,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,6746.53,33,1,2026-09-22 07:19:45,2026-09-22 07:43:45
4362,PROD-4362,Tablet Galaxy Tab S9 1TB,"Tableta de alto rendimiento para diseño, trabajo y entretenimiento - Color Verde",23195.20,16,1,2026-09-19 06:00:05,2026-09-19 06:18:05
4363,PROD-4363,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,27456.02,18,1,2026-09-19 09:34:25,2026-09-19 11:12:25
4364,PROD-4364,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,3299.94,43,1,2026-09-17 20:13:10,2026-09-17 21:25:10
4365,PROD-4365,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5377.29,11,1,2026-09-18 01:10:12,2026-09-18 02:52:12
4366,PROD-4366,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,461.61,21,1,2026-09-18 17:43:55,2026-09-18 19:39:55
4367,PROD-4367,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla S, Color Gris)",2221.50,66,1,2026-09-22 02:00:31,2026-09-22 02:30:31
4368,PROD-4368,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Verde)",1394.84,54,1,2026-09-19 12:37:48,2026-09-19 13:10:48
4369,PROD-4369,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla L, Color Blanco)",1609.41,60,1,2026-09-17 19:03:59,2026-09-17 20:21:59
4370,PROD-4370,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla XL, Color Verde)",1856.11,73,1,2026-09-18 08:55:15,2026-09-18 09:01:15
4371,PROD-4371,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3402.67,52,1,2026-09-22 08:38:37,2026-09-22 09:16:37
4372,PROD-4372,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,4954.69,17,1,2026-09-21 20:35:52,2026-09-21 21:42:52
4373,PROD-4373,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla M, Color Rojo)",1133.53,15,1,2026-09-18 13:58:17,2026-09-18 14:08:17
4374,PROD-4374,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla M, Color Negro)",1798.19,68,1,2026-09-19 14:39:09,2026-09-19 16:30:09
4375,PROD-4375,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla S, Color Blanco)",1180.50,63,1,2026-09-19 02:56:56,2026-09-19 03:23:56
4376,PROD-4376,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4030.46,40,1,2026-09-19 03:59:37,2026-09-19 04:35:37
4377,PROD-4377,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3788.16,47,1,2026-09-22 06:14:01,2026-09-22 08:00:01
4378,PROD-4378,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,3417.61,41,1,2026-09-21 18:36:46,2026-09-21 19:48:46
4379,PROD-4379,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,2795.93,35,1,2026-09-19 19:40:16,2026-09-19 20:27:16
4380,PROD-4380,MacBook Air 15 M2 512GB,Laptop ultra delgada y liviana con gran autonomía - Color Negro,28668.02,43,1,2026-09-22 06:48:54,2026-09-22 07:09:54
4381,PROD-4381,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla XL, Color Gris)",1682.81,32,1,2026-09-20 16:50:31,2026-09-20 18:27:31
4382,PROD-4382,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,6332.74,29,1,2026-09-21 13:39:38,2026-09-21 14:52:38
4383,PROD-4383,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla XL, Color Azul)",1103.59,50,1,2026-09-21 01:55:13,2026-09-21 03:49:13
4384,PROD-4384,Smartphone Redmi Note 13 Pro 512GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Gris,11256.23,44,1,2026-09-19 03:27:32,2026-09-19 04:50:32
4385,PROD-4385,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,6748.62,22,1,2026-09-22 04:38:33,2026-09-22 05:33:33
4386,PROD-4386,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,1174.05,34,1,2026-09-22 09:43:14,2026-09-22 10:55:14
4387,PROD-4387,iPhone 16 Pro Max 512GB,Smartphone insignia de Apple con acabado en titanio y cámara profesional - Color Rojo,30980.15,8,1,2026-09-20 12:00:58,2026-09-20 12:51:58
4388,PROD-4388,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,6974.98,30,1,2026-09-18 19:46:02,2026-09-18 20:32:02
4389,PROD-4389,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,1349.92,11,1,2026-09-21 13:48:37,2026-09-21 13:54:37
4390,PROD-4390,Tablet Galaxy Tab S9 512GB,"Tableta de alto rendimiento para diseño, trabajo y entretenimiento - Color Azul",16647.32,19,1,2026-09-22 04:44:21,2026-09-22 05:20:21
4391,PROD-4391,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,5440.41,60,1,2026-09-21 13:07:18,2026-09-21 13:40:18
4392,PROD-4392,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,1714.41,31,1,2026-09-20 09:18:38,2026-09-20 10:22:38
4393,PROD-4393,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla S, Color Blanco)",1086.61,92,1,2026-09-21 23:36:09,2026-09-22 00:57:09
4394,PROD-4394,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla XL, Color Rojo)",1056.92,93,1,2026-09-19 19:35:27,2026-09-19 20:34:27
4395,PROD-4395,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,11649.62,20,1,2026-09-18 10:09:49,2026-09-18 11:17:49
4396,PROD-4396,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla S, Color Verde)",1962.23,54,1,2026-09-20 11:53:10,2026-09-20 13:28:10
4397,PROD-4397,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,3152.15,40,1,2026-09-18 03:20:28,2026-09-18 04:43:28
4398,PROD-4398,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla M, Color Rojo)",2012.84,43,1,2026-09-21 08:34:44,2026-09-21 09:55:44
4399,PROD-4399,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,6451.37,18,1,2026-09-22 01:07:20,2026-09-22 02:41:20
4400,PROD-4400,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,414.30,9,1,2026-09-20 08:49:56,2026-09-20 09:02:56
4401,PROD-4401,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla XL, Color Verde)",1890.08,42,1,2026-09-21 23:21:20,2026-09-22 00:24:20
4402,PROD-4402,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7803.87,15,1,2026-09-20 22:04:43,2026-09-20 22:48:43
4403,PROD-4403,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7959.67,41,1,2026-09-21 20:55:43,2026-09-21 21:22:43
4404,PROD-4404,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla XL, Color Negro)",613.72,13,1,2026-09-18 16:55:14,2026-09-18 18:12:14
4405,PROD-4405,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla S, Color Azul)",1098.06,96,1,2026-09-17 17:39:33,2026-09-17 19:03:33
4406,PROD-4406,Monitor Odyssey G9,Monitor curvo ultrawide diseñado para gaming profesional,27114.52,29,1,2026-09-20 08:06:13,2026-09-20 09:19:13
4407,PROD-4407,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4115.50,35,1,2026-09-21 19:09:38,2026-09-21 20:25:38
4408,PROD-4408,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,11640.47,11,1,2026-09-19 23:03:12,2026-09-20 00:58:12
4409,PROD-4409,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,6094.38,31,1,2026-09-21 01:19:51,2026-09-21 03:02:51
4410,PROD-4410,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,15559.83,30,1,2026-09-21 15:41:02,2026-09-21 16:12:02
4411,PROD-4411,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Blanco)",1141.23,96,1,2026-09-22 08:58:29,2026-09-22 09:43:29
4412,PROD-4412,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4116.78,37,1,2026-09-18 07:45:49,2026-09-18 08:02:49
4413,PROD-4413,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,6321.09,21,1,2026-09-18 22:40:34,2026-09-19 00:22:34
4414,PROD-4414,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla S, Color Negro)",935.03,16,1,2026-09-21 05:00:55,2026-09-21 05:59:55
4415,PROD-4415,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla L, Color Rojo)",837.43,61,1,2026-09-21 15:01:51,2026-09-21 16:59:51
4416,PROD-4416,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,25785.50,41,1,2026-09-20 01:24:34,2026-09-20 02:20:34
4417,PROD-4417,Parlante Portátil SRS-XG300,Bocina inalámbrica portátil resistente al agua con graves potentes,34695.93,17,1,2026-09-21 19:34:40,2026-09-21 21:12:40
4418,PROD-4418,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,791.78,37,1,2026-09-21 15:12:06,2026-09-21 16:44:06
4419,PROD-4419,Barra de Sonido HT-A7000,Sistema de audio para cine en casa con soporte Dolby Atmos,16011.83,28,1,2026-09-20 22:46:13,2026-09-21 00:30:13
4420,PROD-4420,Smartphone Redmi Note 13 Pro 256GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Gris,6942.35,47,1,2026-09-20 01:33:36,2026-09-20 02:03:36
4421,PROD-4421,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5777.32,59,1,2026-09-17 23:03:28,2026-09-17 23:21:28
4422,PROD-4422,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7536.20,14,1,2026-09-18 01:59:33,2026-09-18 03:42:33
4423,PROD-4423,MacBook Pro 16 M3 256GB,Computadora portátil profesional para edición de video y desarrollo - Color Negro,9866.82,47,1,2026-09-18 13:20:31,2026-09-18 14:01:31
4424,PROD-4424,Smartphone Redmi Note 13 Pro 128GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Rojo,17867.73,46,1,2026-09-20 20:42:26,2026-09-20 21:54:26
4425,PROD-4425,Parlante Portátil SRS-XG300,Bocina inalámbrica portátil resistente al agua con graves potentes,31212.71,30,1,2026-09-22 03:32:02,2026-09-22 05:09:02
4426,PROD-4426,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla L, Color Azul)",2316.63,99,1,2026-09-18 20:23:16,2026-09-18 20:46:16
4427,PROD-4427,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla L, Color Gris)",2337.75,24,1,2026-09-20 16:57:09,2026-09-20 17:09:09
4428,PROD-4428,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,2025.10,36,1,2026-09-18 16:25:41,2026-09-18 17:30:41
4429,PROD-4429,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,2556.82,40,1,2026-09-21 11:29:29,2026-09-21 12:51:29
4430,PROD-4430,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,4907.65,36,1,2026-09-21 22:17:56,2026-09-21 23:11:56
4431,PROD-4431,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4481.64,25,1,2026-09-20 13:26:25,2026-09-20 15:26:25
4432,PROD-4432,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,24312.00,15,1,2026-09-17 17:10:23,2026-09-17 17:19:23
4433,PROD-4433,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Blanco)",872.31,44,1,2026-09-17 21:47:56,2026-09-17 23:42:56
4434,PROD-4434,Smartphone Galaxy S26 1TB,Smartphone compacto con pantalla fluida y excelente rendimiento - Color Blanco,19730.44,29,1,2026-09-17 14:46:21,2026-09-17 15:11:21
4435,PROD-4435,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,31684.96,30,1,2026-09-19 07:30:04,2026-09-19 08:29:04
4436,PROD-4436,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla XL, Color Verde)",1779.78,65,1,2026-09-18 04:53:51,2026-09-18 06:02:51
4437,PROD-4437,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,5625.53,43,1,2026-09-19 19:27:26,2026-09-19 19:27:26
4438,PROD-4438,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla S, Color Verde)",1244.48,22,1,2026-09-20 13:46:48,2026-09-20 14:04:48
4439,PROD-4439,Parlante Portátil SRS-XG300,Bocina inalámbrica portátil resistente al agua con graves potentes,19086.12,38,1,2026-09-19 22:35:58,2026-09-19 23:46:58
4440,PROD-4440,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,18285.64,41,1,2026-09-18 21:29:41,2026-09-18 21:34:41
4441,PROD-4441,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,30495.75,46,1,2026-09-19 12:57:07,2026-09-19 14:38:07
4442,PROD-4442,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla XL, Color Azul)",991.80,85,1,2026-09-21 06:21:57,2026-09-21 06:31:57
4443,PROD-4443,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla M, Color Rojo)",1815.72,59,1,2026-09-22 07:22:45,2026-09-22 09:18:45
4444,PROD-4444,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla XL, Color Verde)",383.25,48,1,2026-09-18 08:08:33,2026-09-18 08:51:33
4445,PROD-4445,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,7706.09,36,1,2026-09-21 16:31:54,2026-09-21 16:37:54
4446,PROD-4446,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,26677.45,28,1,2026-09-20 22:28:10,2026-09-20 23:41:10
4447,PROD-4447,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,35768.19,14,1,2026-09-21 01:31:00,2026-09-21 02:21:00
4448,PROD-4448,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla L, Color Blanco)",603.41,52,1,2026-09-19 01:01:25,2026-09-19 01:09:25
4449,PROD-4449,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,7250.09,54,1,2026-09-18 09:17:13,2026-09-18 10:56:13
4450,PROD-4450,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla S, Color Blanco)",724.60,64,1,2026-09-21 00:19:26,2026-09-21 01:53:26
4451,PROD-4451,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,18606.56,28,1,2026-09-22 08:33:00,2026-09-22 09:08:00
4452,PROD-4452,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,6972.78,46,1,2026-09-18 22:53:00,2026-09-18 23:18:00
4453,PROD-4453,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla L, Color Blanco)",1817.25,89,1,2026-09-21 10:08:18,2026-09-21 10:18:18
4454,PROD-4454,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,16426.53,25,1,2026-09-18 01:24:36,2026-09-18 02:25:36
4455,PROD-4455,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla XL, Color Rojo)",818.00,98,1,2026-09-21 19:55:51,2026-09-21 20:39:51
4456,PROD-4456,Smartphone Galaxy S26 128GB,Smartphone compacto con pantalla fluida y excelente rendimiento - Color Gris,2171.51,10,1,2026-09-18 11:02:02,2026-09-18 12:58:02
4457,PROD-4457,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,1059.53,29,1,2026-09-19 18:39:05,2026-09-19 19:44:05
4458,PROD-4458,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7481.16,29,1,2026-09-22 10:47:13,2026-09-22 12:24:13
4459,PROD-4459,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4145.14,39,1,2026-09-18 00:58:16,2026-09-18 02:47:16
4460,PROD-4460,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla M, Color Negro)",1092.61,74,1,2026-09-20 06:55:21,2026-09-20 08:51:21
4461,PROD-4461,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,3116.84,21,1,2026-09-21 18:51:27,2026-09-21 19:39:27
4462,PROD-4462,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,34692.76,21,1,2026-09-20 19:52:46,2026-09-20 21:35:46
4463,PROD-4463,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,11886.99,20,1,2026-09-20 06:23:10,2026-09-20 07:12:10
4464,PROD-4464,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6146.01,37,1,2026-09-22 04:22:12,2026-09-22 06:08:12
4465,PROD-4465,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla XL, Color Negro)",370.19,45,1,2026-09-18 21:47:46,2026-09-18 22:26:46
4466,PROD-4466,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Verde)",1715.30,39,1,2026-09-18 00:45:53,2026-09-18 02:06:53
4467,PROD-4467,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla M, Color Blanco)",730.65,84,1,2026-09-22 08:20:35,2026-09-22 09:13:35
4468,PROD-4468,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7334.31,39,1,2026-09-19 03:33:41,2026-09-19 05:24:41
4469,PROD-4469,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla L, Color Rojo)",953.95,78,1,2026-09-17 19:23:58,2026-09-17 20:38:58
4470,PROD-4470,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Negro)",1514.01,54,1,2026-09-19 21:28:23,2026-09-19 21:30:23
4471,PROD-4471,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla XL, Color Negro)",1328.28,84,1,2026-09-19 17:31:15,2026-09-19 19:15:15
4472,PROD-4472,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,3543.03,15,1,2026-09-18 04:25:42,2026-09-18 04:38:42
4473,PROD-4473,Robot Aspiradora X10+,Aspiradora robótica con estación de vaciado automático y mapeo láser,17279.30,24,1,2026-09-20 06:35:01,2026-09-20 07:21:01
4474,PROD-4474,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla L, Color Azul)",1084.05,29,1,2026-09-20 15:38:12,2026-09-20 16:50:12
4475,PROD-4475,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla XL, Color Verde)",1589.72,47,1,2026-09-20 14:56:01,2026-09-20 15:39:01
4476,PROD-4476,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla M, Color Rojo)",372.40,74,1,2026-09-19 02:39:27,2026-09-19 04:06:27
4477,PROD-4477,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Negro)",2162.13,58,1,2026-09-21 22:29:11,2026-09-21 23:44:11
4478,PROD-4478,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,5855.50,34,1,2026-09-17 22:57:58,2026-09-17 23:24:58
4479,PROD-4479,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,6341.59,38,1,2026-09-17 18:01:40,2026-09-17 19:20:40
4480,PROD-4480,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla XL, Color Rojo)",1155.36,15,1,2026-09-22 03:20:12,2026-09-22 04:43:12
4481,PROD-4481,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,32204.34,31,1,2026-09-18 10:07:37,2026-09-18 10:55:37
4482,PROD-4482,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,21418.71,33,1,2026-09-17 23:16:08,2026-09-18 00:41:08
4483,PROD-4483,Monitor Odyssey G9,Monitor curvo ultrawide diseñado para gaming profesional,27454.77,27,1,2026-09-18 07:03:08,2026-09-18 07:19:08
4484,PROD-4484,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,1824.48,58,1,2026-09-17 17:50:24,2026-09-17 18:42:24
4485,PROD-4485,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,1933.04,22,1,2026-09-18 17:09:28,2026-09-18 18:36:28
4486,PROD-4486,Smartphone Galaxy S26 256GB,Smartphone compacto con pantalla fluida y excelente rendimiento - Color Rojo,21423.23,19,1,2026-09-19 01:50:36,2026-09-19 02:25:36
4487,PROD-4487,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla S, Color Azul)",1566.90,43,1,2026-09-21 20:10:43,2026-09-21 20:39:43
4488,PROD-4488,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,5050.99,49,1,2026-09-18 08:07:02,2026-09-18 08:31:02
4489,PROD-4489,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla XL, Color Gris)",2023.84,86,1,2026-09-19 09:36:15,2026-09-19 09:47:15
4490,PROD-4490,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,9106.62,50,1,2026-09-17 20:10:54,2026-09-17 20:14:54
4491,PROD-4491,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla L, Color Gris)",1493.17,53,1,2026-09-19 00:50:59,2026-09-19 01:03:59
4492,PROD-4492,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,27247.24,38,1,2026-09-22 07:11:11,2026-09-22 07:12:11
4493,PROD-4493,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla L, Color Gris)",2294.71,77,1,2026-09-22 09:55:58,2026-09-22 09:55:58
4494,PROD-4494,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Gris)",2436.84,56,1,2026-09-19 13:36:34,2026-09-19 15:18:34
4495,PROD-4495,Robot Aspiradora X10+,Aspiradora robótica con estación de vaciado automático y mapeo láser,31017.21,32,1,2026-09-20 21:18:13,2026-09-20 22:25:13
4496,PROD-4496,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,608.34,19,1,2026-09-17 19:13:57,2026-09-17 19:42:57
4497,PROD-4497,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,1329.81,12,1,2026-09-20 11:05:34,2026-09-20 11:09:34
4498,PROD-4498,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,32576.63,40,1,2026-09-19 23:33:03,2026-09-20 00:26:03
4499,PROD-4499,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,23995.08,39,1,2026-09-22 11:14:10,2026-09-22 12:14:10
4500,PROD-4500,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7389.61,41,1,2026-09-20 13:29:59,2026-09-20 13:54:59
4501,PROD-4501,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,6490.93,59,1,2026-09-19 10:12:54,2026-09-19 11:24:54
4502,PROD-4502,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla S, Color Azul)",2318.78,83,1,2026-09-19 22:14:34,2026-09-19 22:53:34
4503,PROD-4503,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla S, Color Blanco)",768.60,33,1,2026-09-20 20:01:47,2026-09-20 21:12:47
4504,PROD-4504,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,434.12,28,1,2026-09-18 00:33:14,2026-09-18 02:02:14
4505,PROD-4505,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,17812.22,26,1,2026-09-21 16:50:14,2026-09-21 17:00:14
4506,PROD-4506,Smartphone Galaxy S26 256GB,Smartphone compacto con pantalla fluida y excelente rendimiento - Color Verde,25467.44,5,1,2026-09-18 01:05:27,2026-09-18 02:37:27
4507,PROD-4507,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla L, Color Gris)",493.67,45,1,2026-09-20 18:16:17,2026-09-20 19:19:17
4508,PROD-4508,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,6973.15,12,1,2026-09-17 21:12:01,2026-09-17 23:03:01
4509,PROD-4509,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla M, Color Azul)",1037.01,12,1,2026-09-22 06:41:37,2026-09-22 06:53:37
4510,PROD-4510,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Gris)",942.92,16,1,2026-09-18 22:34:42,2026-09-19 00:25:42
4511,PROD-4511,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4057.74,57,1,2026-09-19 14:52:00,2026-09-19 15:29:00
4512,PROD-4512,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,501.82,31,1,2026-09-20 15:02:50,2026-09-20 16:05:50
